,AK,AL,AR,AZ,CA,CO,CT,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
2008-06-30,253444.81199734085,119306.1310846395,98167.09722550666,171501.16681280194,255221.52670335743,224326.8315479583,189355.0893997224,283659.7095371922,140275.04668610034,118894.83003514109,364915.07091941754,97749.62340466019,150185.01039522074,111264.14781843431,109127.51177771126,93187.77175670424,92910.07835779877,116421.79300754383,228795.1018575851,213489.21874276435,171542.46892464545,110511.19066130916,155096.77483286653,101420.81826954991,117296.7357872909,199404.4548677209,133607.30130988103,,103636.90556964521,198031.8320355515,282088.9564577666,191722.4030588799,223415.6890302898,120187.6745200642,92205.3535205333,85044.99402901162,225156.44921881866,133896.00441600182,137005.82010815144,122868.13950050314,158885.91267580207,111528.99795428861,93120.79836855152,132772.39503397266,151120.2324807052,216989.47000104992,238154.101456564,143095.52706002796,107578.28671152271,
2008-07-31,253203.30327300978,119371.96156161824,98033.95511027788,169388.69966725065,249666.31224058714,224105.90203936907,188315.09228648126,281278.4337667983,137933.2199259827,118492.48643179717,362564.0382341985,97684.57518096991,149518.25938885027,110869.0430591891,108983.73090366712,93204.62706596708,92816.50546083595,116456.15117601636,227765.39095719438,211112.3038979459,170386.61311364622,110351.28918207069,154214.73137291105,101144.11570852729,116456.38422090696,199833.96468043,133317.04229857484,,103533.98910911079,196164.83811480697,282161.8323882095,190438.28719165002,218154.0968460883,119906.51171670618,90965.7623351464,85529.46334415507,223545.90396282676,133559.3480099673,135671.7485589229,122522.80434363737,158985.00619513897,111423.42087043938,93058.56340080332,131794.7717134617,149956.01634597915,216063.50157311212,234402.46726777102,142720.89030009732,108088.62721398486,192462.3875704216
2008-08-31,253282.17219872086,119466.43828503798,97866.50975499387,166654.05716555237,243967.09823963224,223693.69002987363,186950.91523806122,278660.97665482684,135409.88835449895,117994.79179512606,358835.2659854848,97639.78342380463,148726.53285972317,110239.50311609005,108717.81318536022,93175.75514836071,92720.21978626965,116462.04911310482,226742.687339405,208968.989235614,169312.352769309,109617.50806953976,153406.18311847834,100807.20015393886,115710.85445607344,199946.4104269704,132973.4077191817,,103546.23010842074,194585.69415945106,281060.0473871769,189207.96345380638,212855.60276441814,119441.26781410296,91874.47327922097,85764.95034549393,221867.35379946954,133033.94960766745,134112.21932180066,121838.29758679097,159069.63441370212,111141.70765998845,92881.42033018493,130728.7664991961,148666.53977180566,215595.57003201797,229534.5715780596,143542.91113823318,108507.7991682313,191164.20772850089
2008-09-30,253392.5109061668,119509.19262764395,97762.22029915913,164089.74642980602,238405.20944405743,198334.97804500352,185296.65551891903,276008.25684916606,132913.13846521277,117504.95878459705,354757.75070287636,97670.07429194353,147793.03570200162,109516.15856425124,108489.27147730142,93141.4559927743,92650.80036390148,116296.4871868363,225290.90941577696,206965.98461419498,168530.65554488197,109872.05230403005,152690.32278308726,100441.06302465238,114869.98935705626,199916.13293298785,132624.96548879505,,103670.56964294976,193125.02816283974,279252.035864461,188396.48562555708,207657.94486183897,118935.6911668022,91667.13682272792,85951.25095017171,220136.46024129842,132514.83857664527,132476.91054778823,121119.80219700822,159222.22210979147,108838.43786147295,92504.84198251199,129684.51913286386,147354.02386987346,215178.78504905035,228957.20715223468,143228.47401862007,114534.03338870211,190514.0570419113
2008-10-31,253500.81562023956,119373.16333430508,97608.89654174651,161494.6786414721,233241.05179802788,198067.02052843868,183635.2128293784,273502.8062617172,130471.1804014612,116923.28323543735,351752.5556001011,97738.69418404858,146612.13825039295,108731.22613821883,110653.45623765382,93123.69154455668,92649.03260267372,116088.93308343232,224170.30172271628,205190.25033567284,167903.48212047262,107970.5462088123,151963.17812502637,100166.0707347069,114179.41499214216,199570.1053686632,132239.579949043,,103866.96906020468,191387.32300807186,276212.1607406554,187389.96260580939,202793.89747103336,118420.49732845939,91386.20342262997,86091.08484685869,218351.7703489538,132060.1074142405,130876.78070981232,120374.55608262557,159396.1824660524,108545.9565739293,94357.90018050262,128674.74308449941,146365.07170334857,214745.23967951193,227218.05201360682,142749.9991389622,114012.29007709271,189913.63573096468
2008-11-30,253429.8909457953,119217.46765997981,97468.5319025467,158900.61400172487,227947.19094108418,197665.26609477008,182029.79753527828,271170.3158976789,128083.36379067127,116361.86242699786,348998.6689605457,97827.07593691429,145395.6788791718,108008.29599258547,110389.54710867464,92970.02363226165,92609.25880233248,115405.98707013369,222869.17537536597,203652.18948099395,167452.75746795168,107163.9894868627,151224.9033638124,99769.48294931195,113469.47762838728,199152.86542781765,131800.64568972314,,103948.3144583366,190274.81742388938,272322.15548954066,186365.3080224391,197930.52695924978,117689.90879505199,91135.08310797726,85970.93174796336,216432.40183814836,131569.88186520973,129131.90215718954,117468.8593627895,159569.81212948405,108230.99114677824,93933.5904530173,127724.06894391766,145358.94213700146,214328.8977071786,225438.3956982256,141889.6516041172,113454.06753246076,189705.26220734813
2008-12-31,253313.09545668805,118974.83464615307,97292.53061548495,156617.3924600551,223713.94242846558,219055.07235774348,180768.17278948118,268634.5043882929,126033.91275808547,115835.8123309393,346234.693572899,97900.53484087197,144100.8561925698,107465.02131820063,110101.12838065195,100538.86449607316,92599.20126503408,114715.72607067628,221893.41379112971,201840.14652919868,166865.21747900493,106349.46378840957,150644.94277787613,99482.175164817,112893.22503908748,199365.28492164612,131323.2217840191,,103969.23587087347,189238.44324255447,268895.90951261553,185383.35840201448,193842.842233617,117173.40096846937,90923.58156500456,86066.39263635724,214503.93528365152,131208.4178892231,127559.68286898108,118773.30112755143,159681.74915655283,109198.43345561446,93779.57811069647,137227.85921944637,144608.87628155263,213944.3860590553,223628.85843206508,141022.12493018166,106642.22675945207,189813.59358644052
2009-01-31,253214.9409830594,117999.08602681938,97080.77391618735,154604.0237358669,219477.07373739887,223978.9355708821,179451.12583019907,266755.92836427776,123977.63688062038,115326.71171916513,343573.0682671269,108040.08801344513,144254.3424310836,106973.9423703685,107543.79198666531,100419.7393285252,92520.17421564928,116398.60261417777,220623.12921406224,199901.44690205858,166266.39436426875,105437.73874713072,149862.3291418084,102803.576174848,112035.35296311796,211366.65991504517,131952.97852962752,174236.13341865432,103467.08385230514,188842.236784188,267699.31940761255,169000.7827665478,190690.19546116836,116675.21039351553,90665.05699340208,86034.88862479455,209548.78540266692,127209.91860374993,125943.4832940794,115849.83827899832,159831.92981631088,108108.97844348034,102933.39364124357,140859.34718072356,143678.45331646758,213793.57177225407,216601.8925112093,141307.64237112622,106723.43623367074,190563.0780271317
2009-02-28,253213.29163116222,117718.74243551133,97188.24213834743,153336.53798769458,216256.81807560328,223464.6065435306,178560.59179423712,265152.0468594772,122290.8825846995,114975.20137512602,341166.6150107862,103499.4487699835,187166.9628860384,106992.97968863555,104491.86142706413,97141.6109021421,92465.80607294646,116233.92328667112,219280.2787977028,198063.55508539133,165750.7732606616,104924.02129225335,152141.1837132734,105884.47461845493,111352.24059657876,209400.7872690907,131663.86942252077,174227.09474434465,103441.64030707364,188285.9580539659,267222.1319929214,168366.0570881734,185817.8565421087,116400.95179194919,90688.59213051041,85497.00475692542,206629.02495018282,126159.79764714747,124687.5549279531,115153.13903862254,148966.19465362933,107875.22154464234,105841.33230179835,164416.30548362862,142927.7340906441,213695.44536436116,215259.31084640947,140358.02210975517,106831.29116089518,218548.7275216289
2009-03-31,253247.65017268196,117443.01477645189,96799.40021553062,152218.6429019223,213108.27246420382,222811.82864262836,177600.21487675974,263522.4975669609,120729.84803227817,114659.98005487454,339144.80827030813,105500.89746641877,185430.47092680942,106167.84665329158,102983.42834381935,99819.9240470218,92291.8550687569,116193.93650940106,218135.57099981254,196641.98497126639,165156.468121432,104114.28039273967,151503.46270965078,105748.69357649799,103851.65108710395,208798.15693571384,133617.1145169113,171364.65458568753,104030.92021658992,187751.90414969632,266434.82072294416,191228.26823315266,183024.04840060248,116150.00279765911,92001.58167073241,84995.49776389063,204470.86964173458,123579.7285272763,123458.69994697785,114527.59640950224,151417.49724536354,107632.53505815331,105873.01688549426,164870.0102908462,139054.08943269897,213555.46872405143,210599.89639971568,138810.76155329566,106990.21802965064,200159.02019422525
2009-04-30,253150.5044249849,117084.2134858437,96394.89038093781,150414.46889881467,209991.10416850023,222031.32849207742,176627.14622461807,261114.25288815,118987.12112020106,114087.77258732836,336942.75891622156,105422.80434570211,185163.4046898909,105738.63788872327,102812.74794906698,99922.63426165839,92227.35110700739,116226.49146668558,217004.22811044945,194989.08732934875,164521.06893630803,103325.65373004395,150748.4457850361,103799.8501955404,125393.76420596015,208345.59531324715,133194.39043922134,171820.6757832652,104085.8621106208,186541.92032838988,264184.53652850416,189954.73295003708,179965.32248211824,115857.07210020188,91806.37111446628,84661.21509143189,200538.56202920043,123301.44313733504,122406.39584402344,113836.09615495987,149546.40831320552,107841.41943523688,109876.95824964924,163654.94541964325,138042.3312938,213285.26162479963,208607.75606566056,138382.2016196202,106971.6553348578,199838.28200638978
2009-05-31,252773.17962750694,116582.40015029322,96062.02681858857,148304.44138013135,207132.903073718,221337.41135611667,175279.22451981096,258429.82677978836,117301.84911307287,112522.56692540082,333721.21867580165,104539.51035420649,184081.9918875032,105289.08800133431,102659.22076766078,100036.5702327917,92143.99808196405,116096.13748332088,216165.0729698447,193219.35455575233,163228.08076375324,102465.43998082707,149814.47610926031,103573.23617632507,125390.38394931403,219899.08086896958,132623.52082956192,171945.48644244616,104122.46266055458,185107.8483411853,261035.45907633464,188494.60822900455,176393.29088921787,115432.70405903444,91611.42604391974,83881.91602303393,198425.241620172,122862.43527768622,121397.67287849898,113079.80585433969,149361.81032959855,107445.19477714058,108775.57253067625,162336.54462304324,137127.51543339304,213122.03192874556,206658.63933738988,137852.84671877854,106825.23333685157,277850.86139731755
2009-06-30,252230.59436167573,115984.98454196179,95280.69228652594,146210.4970996021,204981.59432543383,220813.837292397,174151.97890811984,256055.2111651165,115699.36536993051,111677.06005866811,329785.7095153497,104432.63006656991,182765.77547229975,104833.2228185293,102487.43814421321,100116.77081592001,92042.01233228881,115890.51485860252,215352.93136538254,191453.8523642413,161898.74545262952,101789.83259780407,148610.42645499468,102963.87988867465,139469.97083621004,219087.34623016766,132026.52845968673,172045.92940335933,104080.13544702304,183650.44718071594,257532.50594576407,187127.54046445314,172825.52278235817,114933.99952871865,91360.32877596517,84632.8263050852,196446.60170922396,122395.76077426114,120633.7284650884,112204.01365092567,149127.7705756678,106987.08762716172,108160.53834946439,160893.08300991668,138092.94553117192,212911.5415919962,204919.8148454227,137390.69082611284,106665.59775164002,277028.5899877605
2009-07-31,251713.73053611722,115322.0208164973,94959.60315927505,144087.31253778306,203387.2825231779,220293.50430896546,172935.2291184205,228386.57786036184,114175.38200184294,111478.9140385393,325922.37563157064,104293.51934379336,180979.59895022228,104335.13682844903,102241.46120295078,100098.22809873166,90875.18674539168,115590.28170268852,214525.1921028954,189697.88480024,160485.3756857937,101120.25706322757,147308.49116140793,102504.40156039165,139468.72046405714,218457.72748255124,131391.76478274353,155915.48579485572,103955.69089109288,182533.27855313648,253852.73361720986,185157.349519591,169230.48527955823,114399.7850129626,91031.69466902953,84850.15827597622,194567.59953141253,121881.9478809713,119860.470837162,111286.81075458696,148850.54283845058,106499.40938900282,107357.2742429231,159411.0494827732,137446.45408967,212432.81957752077,203413.03400660315,136856.85872387007,106433.26768601895,276552.63356043433
2009-08-31,251263.57729831224,114743.70504392119,94537.07064509837,141639.59441179514,201693.9697180939,219542.0403309112,172046.92978773385,227004.36278679824,112671.61287622974,110571.61726400729,323103.06155875704,104136.93951989489,179285.87136149267,103777.67333836852,101938.13848477561,100009.53545859887,90649.47526744551,115342.91518463452,213681.16247366974,188344.71615840707,159618.12725446123,100409.48668512654,146006.911059809,102038.84317856064,139316.94408749614,217542.73448944488,130648.29281434738,156356.28953355897,103835.8038014656,181691.85907129635,251079.6280764922,175799.20946469787,166070.21967967323,113871.08372058594,90654.22207907369,85010.90477220992,192753.04277975034,121347.32239208861,119209.9106155354,112275.71677588626,148528.22386688288,106060.9527165801,107148.37534536036,157781.0412230498,136720.81369520578,211650.10989388629,202083.8513084563,136249.58296057303,106271.40426803532,275583.8374026049
